ID,发生日期,发生时间,结束日期,结束时间,报警日期,犯罪类型代码,犯罪类型描述,精确犯罪类型代码,精确犯罪类型描述,犯罪未遂标志,犯罪级别,事件司法管辖区,发生行政区,发生辖区,具体场所位置,发生地点类型,发生标志地名,发生住房区,长岛区X坐标,长岛区Y坐标,纬度,经度,经纬度,发生详细时间,结束详细时间,持续时间,与报警时间差
288475204,2014-08-13,22:30:00,,,2014-08-13,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17.0,INSIDE,RESIDENCE - APT. HOUSE,,,995214.0,215330.0,40.75770903,-73.96042604,"(40.757709028, -73.960426043)",2014-08-13 22:30:00,,,0
963756771,2014-09-01,20:50:00,2014-09-01,20:55:00,2014-09-01,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,62.0,FRONT OF,STREET,,,985249.0,160827.0,40.60811746,-73.99640355,"(40.60811746, -73.996403553)",2014-09-01 20:50:00,2014-09-01 20:55:00,5.0,0
585252144,2015-11-04,18:00:00,,,2015-11-07,110,GRAND LARCENY OF MOTOR VEHICLE,451.0,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9.0,FRONT OF,STREET,,,986863.0,206323.0,40.73299348,-73.99057312,"(40.732993475, -73.990573121)",2015-11-04 18:00:00,,,3
416568904,2015-09-01,14:30:00,2015-09-01,14:45:00,2015-09-01,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,1162-1176 WASHINGTON AVENUE,1009909.0,241902.0,40.83061152,-73.90728181,"(40.830611515, -73.907281814)",2015-09-01 14:30:00,2015-09-01 14:45:00,15.0,0
838927824,2014-12-07,14:05:00,2014-12-07,14:16:00,2014-12-07,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19.0,INSIDE,RESIDENCE - APT. HOUSE,,,992041.0,218291.0,40.76583958,-73.9718758,"(40.765839578, -73.971875799)",2014-12-07 14:05:00,2014-12-07 14:16:00,11.0,0
622641234,2014-10-31,16:00:00,2014-11-03,7:30:00,2014-11-03,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104.0,FRONT OF,COMMERCIAL BUILDING,,,1014948.0,200634.0,40.71732568,-73.88926175,"(40.717325678, -73.889261753)",2014-10-31 16:00:00,2014-11-03 07:30:00,930.0,3
162100036,2015-07-06,10:00:00,2015-07-06,10:31:00,2015-07-06,232,POSSESSION OF STOLEN PROPERTY,490.0,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,DEPARTMENT STORE,,,1020754.0,176732.0,40.65169816,-73.86844676,"(40.651698159, -73.868446756)",2015-07-06 10:00:00,2015-07-06 10:31:00,31.0,0
577235597,2015-09-02,15:51:00,2015-09-02,16:15:00,2015-09-02,359,OFFENSES AGAINST PUBLIC ADMINI,750.0,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,49.0,,TRANSIT - NYC SUBWAY,,,1020923.0,248579.0,40.84889906,-73.8674459,"(40.848899055, -73.867445904)",2015-09-02 15:51:00,2015-09-02 16:15:00,24.0,0
984190632,2014-11-09,18:25:00,2014-11-09,18:32:00,2014-11-10,106,FELONY ASSAULT,106.0,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71.0,INSIDE,HOSPITAL,,,999439.0,178174.0,40.65571834,-73.94525939,"(40.655718343, -73.945259389)",2014-11-09 18:25:00,2014-11-09 18:32:00,7.0,1
835203626,2014-11-27,1:00:00,2014-11-27,1:00:00,2014-11-27,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67.0,FRONT OF,STREET,,,1006807.0,175875.0,40.64939239,-73.91871238,"(40.649392388, -73.918712383)",2014-11-27 01:00:00,2014-11-27 01:00:00,0.0,0
406361948,2015-06-14,8:30:00,2015-06-14,8:45:00,2015-06-14,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,FRONT OF,STREET,,,1039162.0,196646.0,40.70626244,-73.80194514,"(40.706262439, -73.801945141)",2015-06-14 08:30:00,2015-06-14 08:45:00,15.0,0
224177686,2014-06-06,0:25:00,2014-06-06,0:25:00,2014-06-06,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,,PARK/PLAYGROUND,,,1009713.0,244297.0,40.83718567,-73.90798098,"(40.837185665, -73.907980975)",2014-06-06 00:25:00,2014-06-06 00:25:00,0.0,0
105339952,2015-09-08,1:25:00,2015-09-08,1:26:00,2015-09-08,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70.0,,STREET,,,996609.0,169327.0,40.63143963,-73.95547508,"(40.631439632, -73.955475081)",2015-09-08 01:25:00,2015-09-08 01:26:00,1.0,0
518814089,2014-03-18,16:30:00,2014-03-18,17:00:00,2014-03-18,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,102.0,INSIDE,RESIDENCE-HOUSE,,,1030386.0,189898.0,40.68779089,-73.83364451,"(40.687790887, -73.833644508)",2014-03-18 16:30:00,2014-03-18 17:00:00,30.0,0
545194602,2015-09-05,17:30:00,,,2015-09-05,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,RESIDENCE - APT. HOUSE,,,1010024.0,187794.0,40.68209861,-73.90707367,"(40.682098606, -73.907073668)",2015-09-05 17:30:00,,,0
885330533,2014-05-20,16:50:00,2014-05-20,16:59:00,2014-05-20,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66.0,,STREET,,,992314.0,163109.0,40.61437747,-73.97095631,"(40.614377469, -73.970956309)",2014-05-20 16:50:00,2014-05-20 16:59:00,9.0,0
290561199,2014-03-03,16:30:00,2014-03-03,17:38:00,2014-03-03,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110.0,INSIDE,DEPARTMENT STORE,,,1019840.0,206689.0,40.73392684,-73.8715824,"(40.733926841, -73.871582398)",2014-03-03 16:30:00,2014-03-03 17:38:00,68.0,0
560414714,2015-04-27,13:50:00,2015-04-27,14:05:00,2015-04-27,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68.0,INSIDE,DEPARTMENT STORE,,,977571.0,165232.0,40.62020582,-74.02406014,"(40.620205815, -74.024060144)",2015-04-27 13:50:00,2015-04-27 14:05:00,15.0,0
356489555,2014-04-18,18:52:00,2014-04-18,20:02:00,2014-04-18,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13.0,FRONT OF,DRUG STORE,,,988619.0,209968.0,40.74299741,-73.98423469,"(40.742997406, -73.984234687)",2014-04-18 18:52:00,2014-04-18 20:02:00,70.0,0
421394746,2015-05-13,0:00:00,2015-05-13,0:30:00,2015-05-13,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,RESIDENCE - APT. HOUSE,,,1011190.0,242929.0,40.83342652,-73.90264876,"(40.83342652, -73.902648758)",2015-05-13 00:00:00,2015-05-13 00:30:00,30.0,0
923761317,2014-04-23,9:30:00,2014-04-23,9:41:00,2014-04-23,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32.0,FRONT OF,BUS STOP,,,1001053.0,236710.0,40.81638224,-73.93929625,"(40.816382236, -73.939296249)",2014-04-23 09:30:00,2014-04-23 09:41:00,11.0,0
433645718,2014-03-11,14:35:00,2014-03-11,14:40:00,2014-03-11,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104.0,INSIDE,RESIDENCE - APT. HOUSE,,,1013013.0,196997.0,40.70734949,-73.89625759,"(40.707349487, -73.896257586)",2014-03-11 14:35:00,2014-03-11 14:40:00,5.0,0
775316711,2014-09-21,11:30:00,2014-09-21,12:00:00,2014-09-21,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,RESIDENCE - APT. HOUSE,,,1010784.0,191426.0,40.69206536,-73.9043192,"(40.692065364, -73.904319197)",2014-09-21 11:30:00,2014-09-21 12:00:00,30.0,0
734346557,2014-04-23,15:00:00,2014-04-23,15:15:00,2014-04-23,109,GRAND LARCENY,401.0,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103.0,INSIDE,FAST FOOD,,,1039687.0,195428.0,40.70291605,-73.80006161,"(40.702916049, -73.800061607)",2014-04-23 15:00:00,2014-04-23 15:15:00,15.0,0
708571120,2014-07-03,20:30:00,2014-07-03,20:50:00,2014-07-03,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1.0,FRONT OF,STREET,,,982348.0,197631.0,40.70913621,-74.00686186,"(40.709136209, -74.00686186)",2014-07-03 20:30:00,2014-07-03 20:50:00,20.0,0
607105606,2015-12-31,21:00:00,2015-12-31,21:05:00,2015-12-31,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103.0,INSIDE,CHAIN STORE,,,1042160.0,196842.0,40.7067813,-73.79113033,"(40.706781298, -73.791130325)",2015-12-31 21:00:00,2015-12-31 21:05:00,5.0,0
729311895,2014-03-10,12:30:00,,,2014-03-10,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46.0,INSIDE,RESIDENCE - APT. HOUSE,,,1006529.0,249245.0,40.85077508,-73.91947116,"(40.850775078, -73.919471155)",2014-03-10 12:30:00,,,0
412448240,2014-10-22,1:00:00,2014-10-22,1:20:00,2014-10-22,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,RESIDENCE - APT. HOUSE,,,1008435.0,218626.0,40.76672942,-73.91269199,"(40.766729419, -73.912691986)",2014-10-22 01:00:00,2014-10-22 01:20:00,20.0,0
590785732,2014-09-24,13:30:00,2014-09-24,13:40:00,2014-09-29,109,GRAND LARCENY,437.0,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20.0,FRONT OF,STREET,,,989004.0,220120.0,40.77086186,-73.98283813,"(40.770861863, -73.982838131)",2014-09-24 13:30:00,2014-09-24 13:40:00,10.0,5
770960184,2015-09-11,13:21:00,2015-09-11,13:21:00,2015-09-11,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30.0,FRONT OF,BEAUTY & NAIL SALON,,,998135.0,240747.0,40.82746773,-73.94982993,"(40.827467727, -73.949829926)",2015-09-11 13:21:00,2015-09-11 13:21:00,0.0,0
796609274,2014-05-25,10:30:00,2014-05-25,10:35:00,2014-05-25,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30.0,INSIDE,RESIDENCE - APT. HOUSE,,,998506.0,240391.0,40.82649002,-73.94849013,"(40.826490017, -73.948490126)",2014-05-25 10:30:00,2014-05-25 10:35:00,5.0,0
649979613,2014-08-14,21:00:00,2014-08-15,3:00:00,2014-08-15,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63.0,FRONT OF,STREET,,,999060.0,167196.0,40.62558673,-73.94664942,"(40.625586727, -73.946649424)",2014-08-14 21:00:00,2014-08-15 03:00:00,360.0,1
424831220,2015-04-26,17:01:00,,,2015-04-26,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7.0,,STREET,,,989160.0,200491.0,40.71698507,-73.98228925,"(40.716985071, -73.982289251)",2015-04-26 17:01:00,,,0
441184998,2014-10-14,16:55:00,2014-10-14,17:04:00,2014-12-12,109,GRAND LARCENY,403.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111.0,INSIDE,BANK,,,1042166.0,219110.0,40.76790125,-73.79091698,"(40.767901245, -73.790916982)",2014-10-14 16:55:00,2014-10-14 17:04:00,9.0,59
876015305,2015-10-21,23:30:00,2015-10-21,23:45:00,2015-10-22,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,,RESIDENCE - APT. HOUSE,,,1008053.0,241673.0,40.82998817,-73.91398934,"(40.829988173, -73.913989339)",2015-10-21 23:30:00,2015-10-21 23:45:00,15.0,1
905346920,2015-04-24,1:50:00,2015-04-24,1:54:00,2015-04-24,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,114.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,ASTORIA,1001899.0,221194.0,40.77379337,-73.93628063,"(40.773793373, -73.936280628)",2015-04-24 01:50:00,2015-04-24 01:54:00,4.0,0
372453367,2014-09-22,8:00:00,2014-09-22,8:05:00,2014-09-23,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47.0,FRONT OF,STREET,,,1022602.0,258369.0,40.87576249,-73.8613211,"(40.875762489, -73.861321103)",2014-09-22 08:00:00,2014-09-22 08:05:00,5.0,1
406333099,2014-05-15,10:30:00,2014-05-15,22:30:00,2014-05-16,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,PORT AUTHORITY,QUEENS,113.0,,AIRPORT TERMINAL,,,,,,,,2014-05-15 10:30:00,2014-05-15 22:30:00,720.0,1
380411181,2014-06-15,23:05:00,2014-06-16,0:05:00,2014-06-21,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,94.0,INSIDE,BAR/NIGHT CLUB,,,996545.0,201512.0,40.71978029,-73.95564695,"(40.719780291, -73.955646949)",2014-06-15 23:05:00,2014-06-16 00:05:00,60.0,6
841665299,2014-11-20,13:30:00,2014-11-20,13:35:00,2014-11-20,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115.0,INSIDE,RESIDENCE - APT. HOUSE,,,1019225.0,214100.0,40.75427062,-73.87376296,"(40.754270619, -73.873762957)",2014-11-20 13:30:00,2014-11-20 13:35:00,5.0,0
593854852,2014-03-15,17:00:00,2014-04-04,17:13:00,2014-04-04,109,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30.0,FRONT OF,RESIDENCE - APT. HOUSE,,,999666.0,239429.0,40.82384765,-73.9443009,"(40.823847653, -73.944300899)",2014-03-15 17:00:00,2014-04-04 17:13:00,13.0,20
549344780,2014-12-31,10:55:00,2014-12-31,11:11:00,2015-01-15,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,67.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,RUTLAND TOWERS,1004247.0,180352.0,40.66168692,-73.92792462,"(40.661686922, -73.927924622)",2014-12-31 10:55:00,2014-12-31 11:11:00,16.0,15
682170547,2014-02-25,19:50:00,2014-02-25,19:59:00,2014-02-25,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112.0,FRONT OF,GROCERY/BODEGA,,,1025550.0,203700.0,40.72569796,-73.85099744,"(40.725697958, -73.850997442)",2014-02-25 19:50:00,2014-02-25 19:59:00,9.0,0
689041844,2014-05-06,19:15:00,2014-05-06,19:20:00,2014-05-06,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,INSIDE,RESIDENCE - APT. HOUSE,,,1015377.0,258194.0,40.87531061,-73.88744739,"(40.875310605, -73.887447394)",2014-05-06 19:15:00,2014-05-06 19:20:00,5.0,0
153150784,2014-02-08,3:10:00,2014-02-08,3:38:00,2014-02-08,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112.0,,STREET,,,1021783.0,205604.0,40.73094075,-73.86457755,"(40.730940753, -73.864577553)",2014-02-08 03:10:00,2014-02-08 03:38:00,28.0,0
783299040,2015-09-03,23:24:00,2015-09-04,0:24:00,2015-09-04,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67.0,INSIDE,RESIDENCE - APT. HOUSE,,,996839.0,177968.0,40.655157,-73.95463033,"(40.655156996, -73.954630326)",2015-09-03 23:24:00,2015-09-04 00:24:00,60.0,1
533965701,2015-10-18,18:00:00,2015-10-18,18:05:00,2015-10-19,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79.0,INSIDE,RESIDENCE - PUBLIC HOUSING,,LAFAYETTE,995727.0,190315.0,40.68904826,-73.95861698,"(40.689048256, -73.958616984)",2015-10-18 18:00:00,2015-10-18 18:05:00,5.0,1
872526845,2015-10-20,14:45:00,,,2015-10-20,359,OFFENSES AGAINST PUBLIC ADMINI,748.0,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28.0,INSIDE,,,,998903.0,231702.0,40.80264049,-73.94707461,"(40.802640491, -73.947074612)",2015-10-20 14:45:00,,,0
233850673,2015-01-01,5:00:00,2015-01-01,5:30:00,2015-01-09,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41.0,INSIDE,RESIDENCE - APT. HOUSE,,,1012551.0,236626.0,40.81612233,-73.89775712,"(40.816122327, -73.897757119)",2015-01-01 05:00:00,2015-01-01 05:30:00,30.0,8
647714882,2015-06-09,8:15:00,2015-06-09,8:25:00,2015-06-09,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112.0,,STREET,,,1025398.0,203838.0,40.72607744,-73.85154499,"(40.726077442, -73.85154499)",2015-06-09 08:15:00,2015-06-09 08:25:00,10.0,0
650721802,2015-10-16,1:10:00,2015-10-16,1:15:00,2015-10-16,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68.0,,STREET,,,982558.0,166993.0,40.62504175,-74.00609671,"(40.62504175, -74.006096706)",2015-10-16 01:10:00,2015-10-16 01:15:00,5.0,0
706876405,2014-06-02,2:00:00,2014-06-02,7:00:00,2014-06-02,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48.0,,STREET,,,1016655.0,245177.0,40.83957826,-73.88288913,"(40.839578264, -73.882889125)",2014-06-02 02:00:00,2014-06-02 07:00:00,300.0,0
916487910,2015-10-13,14:00:00,2015-10-13,14:30:00,2015-10-13,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121.0,INSIDE,COMMERCIAL BUILDING,,,933968.0,157611.0,40.5991476,-74.18106732,"(40.599147604, -74.181067316)",2015-10-13 14:00:00,2015-10-13 14:30:00,30.0,0
133999432,2015-05-10,19:30:00,2015-05-10,20:30:00,2015-05-12,109,GRAND LARCENY,425.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13.0,INSIDE,RESIDENCE - APT. HOUSE,,,985711.0,207920.0,40.73737711,-73.99472947,"(40.737377112, -73.994729465)",2015-05-10 19:30:00,2015-05-10 20:30:00,60.0,2
334236632,2014-09-19,22:00:00,2014-09-19,22:00:00,2014-09-20,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110.0,INSIDE,DEPARTMENT STORE,,,1019840.0,206689.0,40.73392684,-73.8715824,"(40.733926841, -73.871582398)",2014-09-19 22:00:00,2014-09-19 22:00:00,0.0,1
747737022,2014-07-24,14:00:00,2014-07-24,16:30:00,2014-07-25,109,GRAND LARCENY,402.0,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19.0,INSIDE,RESIDENCE - APT. HOUSE,,,995720.0,218488.0,40.76637628,-73.95859421,"(40.766376284, -73.958594209)",2014-07-24 14:00:00,2014-07-24 16:30:00,150.0,1
963109031,2015-03-26,21:00:00,2015-03-26,22:00:00,2015-03-26,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6.0,FRONT OF,STREET,,,984732.0,208134.0,40.7379646,-73.99826215,"(40.737964597, -73.998262147)",2015-03-26 21:00:00,2015-03-26 22:00:00,60.0,0
859053471,2015-01-14,9:20:00,2015-01-14,9:21:00,2015-01-14,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110.0,,STREET,,,1021926.0,207874.0,40.73717073,-73.86404888,"(40.73717073, -73.86404888)",2015-01-14 09:20:00,2015-01-14 09:21:00,1.0,0
336472423,2015-11-17,13:00:00,2015-11-20,11:00:00,2015-11-20,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79.0,FRONT OF,STREET,,,1000049.0,191927.0,40.69346617,-73.94302868,"(40.693466166, -73.943028679)",2015-11-17 13:00:00,2015-11-20 11:00:00,1320.0,3
398834293,2014-10-15,11:00:00,2014-10-15,15:00:00,2014-10-15,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42.0,INSIDE,PUBLIC BUILDING,,,1008051.0,239452.0,40.82389217,-73.91400444,"(40.823892169, -73.914004444)",2014-10-15 11:00:00,2014-10-15 15:00:00,240.0,0
280518586,2015-02-18,8:00:00,2015-02-18,8:30:00,2015-02-20,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,STORE UNCLASSIFIED,,,1013796.0,221278.0,40.77399217,-73.89332678,"(40.773992173, -73.893326777)",2015-02-18 08:00:00,2015-02-18 08:30:00,30.0,2
444306833,2014-06-10,15:00:00,,,2014-06-10,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41.0,INSIDE,PUBLIC SCHOOL,,,1012440.0,237118.0,40.81747308,-73.89815607,"(40.817473083, -73.898156068)",2014-06-10 15:00:00,,,0
507374140,2014-11-25,15:00:00,2014-12-01,7:00:00,2014-12-02,107,BURGLARY,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,33.0,REAR OF,CONSTRUCTION SITE,,,,,,,,2014-11-25 15:00:00,2014-12-01 07:00:00,960.0,7
219808739,2015-03-17,2:35:00,2015-03-17,2:40:00,2015-03-17,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101.0,FRONT OF,STREET,,,1052809.0,159159.0,40.60327401,-73.75310453,"(40.603274007, -73.753104533)",2015-03-17 02:35:00,2015-03-17 02:40:00,5.0,0
334988608,2014-07-23,14:28:00,,,2014-07-23,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107.0,INSIDE,DRUG STORE,,,1042047.0,198473.0,40.71125873,-73.7915239,"(40.711258734, -73.791523895)",2014-07-23 14:28:00,,,0
224919385,2014-10-22,19:28:00,2014-10-22,19:40:00,2014-10-22,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69.0,FRONT OF,STREET,,,1008207.0,172190.0,40.63927418,-73.91368027,"(40.639274184, -73.913680268)",2014-10-22 19:28:00,2014-10-22 19:40:00,12.0,0
